"emp_no","birth_date","first_name","last_name","gender","hire_date"
"423275","1955-01-01","Franziska","Jeansoulin","M","1985-11-29"
"423277","1964-03-25","Marke","Matteis","F","1987-05-31"
"423278","1955-08-12","Xuedong","Soloway","F","1989-11-26"
"423280","1962-05-14","Jinpo","Danlos","F","1986-04-28"
"423282","1961-01-09","DeForest","Molenkamp","M","1987-03-19"
"423284","1964-05-04","Moss","Muniz","M","1987-02-26"
"423286","1961-04-16","Aluzio","Stifter","F","1987-04-28"
"423287","1956-10-26","Ramalingam","Lorie","F","1987-05-15"
"423288","1956-06-25","Bodo","Perng","F","1989-01-17"
"423289","1962-02-15","Weidon","Begiun","M","1986-03-06"
"423295","1958-06-04","Bartek","Tsukune","F","1986-03-23"
"423296","1956-11-05","Bouchung","Sgarro","M","1987-05-02"
"423297","1964-09-16","Maja","Pluym","M","1989-09-20"
"423300","1959-11-21","Uzi","Krupka","F","1987-09-24"
"423301","1956-05-25","Chikako","Coors","F","1985-11-09"
"423302","1955-03-06","Xiahua","Strooper","M","1987-09-19"
"423304","1953-02-15","Angel","Willoner","M","1987-07-03"
"423305","1958-09-09","Fusako","Christianini","F","1985-10-24"
"423306","1961-05-17","Shounak","Cannard","F","1985-05-27"
"423308","1954-09-20","Tsz","Esposito","F","1985-12-08"
"423310","1956-04-27","Serap","Selvestrel","M","1986-04-03"
"423311","1953-01-05","Chikako","Zeidenstein","M","1985-10-24"
"423314","1958-04-11","Horward","Shumilov","M","1988-03-03"
"423316","1962-01-21","Arunas","Litzler","F","1986-11-12"
"423317","1952-02-09","Lenore","Warwick","M","1986-02-13"
"423321","1961-04-14","Sugwoo","Ranta","F","1986-02-16"
"423323","1952-11-19","Aiman","Ventosa","M","1988-06-02"
"423325","1953-08-13","Vidya","Casperson","F","1988-04-03"
"423326","1955-01-22","Idoia","Cullers","M","1986-06-04"
"423327","1965-01-27","Constantijn","Lichtman","F","1986-07-02"
"423328","1963-10-31","Heng","Kropp","F","1986-07-18"
"423332","1964-01-04","Oldrich","Lieberherr","F","1986-06-22"
"423334","1956-10-11","Giordano","Panangaden","M","1986-03-04"
"423335","1956-11-27","Ramya","Wissmann","F","1985-09-17"
"423337","1964-03-02","Isaac","Matzov","M","1987-01-08"
"423338","1952-08-08","Chuanti","Rosiles","F","1985-04-06"
"423339","1964-08-08","Khalil","Shihab","M","1989-11-13"
"423342","1963-09-23","Sreekrishna","Broomell","M","1989-07-03"
"423344","1955-05-08","Tse","Brobst","F","1986-12-10"
"423347","1959-04-01","Yagil","Masada","M","1985-08-26"
"423348","1954-02-13","Shaibal","Perng","M","1986-12-15"
"423349","1955-10-11","Huiqun","Kuhnemann","M","1986-12-21"
"423350","1965-01-04","Heping","Monarch","F","1988-04-15"
"423352","1954-07-16","Shigehiro","Isard","F","1987-11-03"
"423353","1964-02-15","Gregory","Denos","F","1987-04-25"
"423354","1956-10-28","Aria","Picel","F","1988-02-08"
"423355","1958-12-13","Hairong","Juneja","F","1989-12-13"
"423358","1959-04-02","Dietrich","Kilgore","M","1989-07-08"
"423365","1959-01-10","Fai","Aumann","M","1988-02-04"
"423368","1957-11-07","Dines","Crabtree","M","1986-10-29"
"423369","1963-01-14","Berni","Samarati","M","1988-09-30"
"423371","1953-05-17","Jamaludin","Qiwen","M","1986-10-21"
"423372","1962-05-03","Takahira","Fontet","F","1986-12-18"
"423373","1954-09-02","Golgen","Schwartzburd","F","1987-04-30"
"423374","1963-07-06","Zhigen","Rattan","F","1987-11-28"
"423375","1956-08-18","Karsten","Pollacia","M","1986-01-13"
"423376","1963-07-28","Pohua","Dalphin","F","1987-11-14"
"423377","1956-09-10","Maik","Suessmith","M","1987-05-31"
"423378","1958-06-05","Pohua","Fiutem","F","1987-08-08"
"423379","1963-04-11","Taisook","Denti","M","1989-12-29"
"423380","1957-06-06","Dmitri","Valiente","M","1989-02-22"
"423382","1952-09-21","Dipayan","Butterworth","M","1989-02-15"
"423388","1953-02-07","Hiroyasu","Byoun","M","1987-10-28"
"423389","1959-06-22","Siamak","Gecsel","M","1988-05-03"
"423391","1957-08-24","Ayakannu","Cherinka","F","1985-11-25"
"423392","1959-10-25","Constantijn","Polajnar","M","1988-04-18"
"423393","1960-03-25","Ramalingam","Besselaar","M","1989-06-03"
"423394","1956-12-07","Hairong","Holburn","M","1988-03-01"
"423396","1957-11-18","Yahiko","Mahnke","F","1985-11-01"
"423397","1955-08-04","Masami","Ghelli","M","1985-08-14"
"423399","1955-01-08","Gina","Falck","M","1986-06-21"
"423403","1953-02-11","Debatosh","Alpay","F","1987-11-25"
"423404","1961-10-28","Moheb","Laurillard","M","1986-03-21"
"423406","1952-09-05","Yuuichi","Barbanera","M","1985-09-03"
"423407","1956-09-14","Sanjay","Androutsos","F","1988-04-07"
"423408","1954-09-15","Zeljko","Rodier","F","1989-02-03"
"423409","1961-04-10","Goa","Escriba","M","1988-04-28"
"423410","1955-07-25","Amalendu","Weedman","M","1989-01-14"
"423411","1962-03-19","Dipayan","Wursthorn","M","1986-03-25"
"423412","1955-07-29","Kwok","Spelt","M","1985-03-17"
"423413","1959-02-23","Teruyuki","Czap","F","1987-04-06"
"423414","1964-02-17","Alselm","Ciolek","M","1989-03-18"
"423416","1960-08-14","Narain","Shrader","F","1986-05-27"
"423418","1952-03-02","Guttorm","Brendel","F","1985-03-06"
"423419","1957-06-11","Hugo","Moehrke","F","1989-04-19"
"423420","1962-06-22","Paris","Melton","M","1986-02-17"
"423421","1957-12-18","Baoqiu","Henders","M","1985-11-07"
"423423","1959-11-20","Yechiam","Schurmann","F","1989-03-29"
"423424","1954-03-28","Nobuyoshi","Foong","F","1985-04-30"
"423426","1954-02-01","Munenori","Hasenauer","M","1989-10-29"
"423427","1958-04-12","Lijie","Tasistro","M","1986-10-21"
"423429","1958-11-24","Duangkaew","Salvesen","M","1987-11-24"
"423433","1960-11-24","Elzbieta","Lunt","M","1986-03-26"
"423434","1952-09-24","Uta","Shackell","M","1986-10-15"
"423437","1963-03-18","Berry","Perz","M","1989-02-18"
"423438","1963-11-27","Yaghout","Bala","M","1986-06-02"
"423440","1958-07-28","Lokesh","Basagni","F","1987-04-22"
"423441","1957-10-10","Tsz","Suppi","M","1985-08-31"
"423443","1954-02-27","Chenye","Camarinopoulos","M","1988-11-25"
"423444","1957-11-17","Vidar","Comte","F","1988-02-28"
"423445","1959-08-27","Bogdan","Attimonelli","F","1986-03-28"
"423446","1954-10-13","Keiichiro","Matheson","M","1989-07-17"
"423447","1959-11-27","Bilhanan","Gornas","F","1986-07-03"
"423450","1958-07-22","Vesna","Farris","M","1985-08-23"
"423452","1961-06-14","Fumino","Foote","F","1986-01-30"
"423454","1955-07-21","Achilleas","Vandervoorde","M","1985-02-21"
"423457","1962-12-31","Gully","Tetzlaff","M","1989-12-21"
"423461","1964-01-21","Magdalena","Brodie","M","1989-01-18"
"423463","1955-06-28","Geoff","Krohm","F","1989-08-04"
"423464","1952-07-22","Shiv","Rodier","M","1985-03-29"
"423465","1957-11-27","Guangming","Swen","M","1989-08-22"
"423466","1955-01-18","Magy","Zhang","M","1987-07-06"
"423468","1955-04-06","Leandro","Heuser","M","1986-06-22"
"423473","1958-07-15","Stafford","Mahnke","M","1986-12-23"
"423477","1954-04-13","Martina","Beznosov","M","1988-01-11"
"423478","1962-03-25","KayLiang","Merle","M","1986-12-03"
"423479","1953-12-26","Rosine","Hambrick","M","1985-09-05"
"423481","1961-03-21","Sibyl","Daescu","F","1985-09-01"
"423484","1952-05-11","Geoffrey","Mersereau","M","1988-05-02"
"423485","1956-11-14","Odysseas","Mikschl","M","1987-02-14"
"423487","1953-12-12","Kiyotoshi","Biran","F","1987-10-10"
"423489","1957-11-17","Bingning","Menhardt","M","1989-04-23"
"423490","1960-06-21","Boaz","Garnham","F","1987-02-08"
"423491","1960-09-10","Utz","Pagter","M","1989-03-07"
"423495","1961-03-27","Rosalie","Mullainathan","M","1989-06-14"
"423496","1954-09-10","Yishai","Jahnichen","M","1989-07-31"
"423497","1955-05-18","Luisa","Driscoll","M","1986-01-16"
"423498","1957-02-02","Chaitali","Brickell","M","1987-07-26"
"423499","1964-09-19","Shin","Negoita","M","1989-04-22"
"423500","1957-06-12","Kish","Miara","F","1989-10-21"
"423501","1961-08-09","Wuxu","Oehlmann","M","1986-10-02"
"423502","1957-12-24","Vishv","Chenney","F","1985-06-25"
"423503","1960-04-05","Nigel","Docker","F","1985-02-25"
"423504","1964-05-22","Hercules","Eppinger","M","1987-04-02"
"423507","1963-08-12","Chinho","Bennis","F","1989-03-15"
"423509","1960-07-21","Vivian","Peris","M","1989-03-01"
"423513","1962-12-23","Izaskun","Uchoa","M","1985-08-04"
"423514","1961-11-04","Jackson","Stavenow","F","1986-10-26"
"423517","1957-10-07","Lijie","Ozery","F","1987-10-25"
"423518","1959-05-02","Tru","Schahn","F","1988-04-15"
"423521","1961-06-14","Kiam","Hutton","F","1989-01-11"
"423523","1960-03-19","Make","Munawer","M","1989-01-26"
"423525","1961-06-13","Shaw","Covnot","M","1988-12-13"
"423526","1955-07-14","Adly","Choobineh","M","1985-11-28"
"423528","1958-06-27","Tsuneo","Stellhorn","F","1985-02-18"
"423530","1956-05-10","Zhigen","Walston","M","1989-11-14"
"423531","1957-08-16","KayLiang","Laventhal","M","1985-05-20"
"423532","1961-07-25","Kinh","Walston","M","1985-11-29"
"423533","1955-12-12","Francesca","Rathonyi","F","1985-04-19"
"423534","1954-09-04","Barna","Gulak","M","1985-11-03"
"423535","1963-01-30","Rajmohan","Burnard","M","1988-06-10"
"423536","1954-10-16","Toshimo","Coney","F","1987-03-22"
"423538","1955-06-01","Shuky","Schieder","F","1985-11-07"
"423539","1964-12-11","Younwoo","Mapelli","M","1989-01-11"
"423542","1961-07-19","Marin","Rodite","F","1988-02-05"
"423543","1955-03-20","Oldrich","Acton","M","1986-01-14"
"423546","1956-06-19","Mara","Scallan","M","1987-08-25"
"423547","1961-12-15","Foong","Stavenow","F","1986-01-14"
"423549","1961-11-24","Jacopo","Taubman","M","1986-10-08"
"423550","1952-03-15","Srinidhi","Herber","M","1988-03-21"
"423553","1964-03-24","Qingxiang","Denis","M","1986-10-14"
"423554","1958-09-22","Parke","Sevcikova","M","1988-11-08"
"423555","1963-10-22","Henk","Terwilliger","M","1985-06-24"
"423557","1955-06-26","Margareta","Cheshire","F","1989-01-28"
"423558","1957-10-14","Pascal","Kroll","F","1985-08-09"
"423559","1959-09-26","Shakhar","Valette","F","1989-02-16"
"423563","1958-02-03","Weiru","Srimani","F","1987-07-10"
"423565","1955-06-21","Srinidhi","Gurbaxani","M","1985-03-03"
"423570","1954-06-07","Suebskul","Ullian","M","1988-10-31"
"423572","1956-07-25","Chrisa","Rosin","M","1988-10-17"
"423573","1961-12-23","Khue","Keohane","F","1986-07-20"
"423574","1959-04-06","Ferdinand","Byoun","M","1988-10-17"
"423576","1958-01-30","Kristinn","Narahara","F","1985-03-01"
"423577","1952-03-25","Taegyun","Improta","F","1987-11-04"
"423579","1954-05-09","Gopalakrishnan","Etalle","M","1986-01-11"
"423583","1963-04-11","Remmert","Kragelund","M","1989-10-29"
"423585","1962-07-28","Shim","Zweizig","M","1987-03-24"
"423591","1959-12-28","Kwan","Ladret","M","1986-04-23"
"423592","1952-09-15","Chenxi","Azuma","M","1987-09-02"
"423594","1957-08-14","Uma","Gustavson","M","1987-09-26"
"423595","1962-09-28","Ekawit","Gaughan","M","1986-05-01"
"423596","1953-04-29","Lokesh","Heystek","F","1988-06-28"
"423597","1956-06-28","Sushant","Terkki","M","1989-12-23"
"423598","1960-09-12","Shahaf","Schwabacher","M","1989-05-10"
"423600","1962-04-26","Maja","Ranum","M","1988-08-16"
"423601","1961-09-24","Charmane","Mersereau","M","1987-09-28"
"423604","1960-01-16","Hyuckchul","Lemarechal","F","1986-01-15"
"423605","1953-02-26","Hiroyasu","Tanemo","F","1985-12-20"
"423606","1960-12-13","Marit","Remmele","F","1988-02-17"
"423607","1954-01-19","Deborah","Suwa","M","1985-08-29"
"423608","1954-04-11","Christoper","Mawatari","M","1989-11-09"
"423612","1961-11-21","Naraig","Senzako","M","1986-09-04"
"423616","1953-04-10","Mohammed","Setiz","F","1989-05-10"
"423620","1955-12-05","Mingdong","Gulla","F","1986-02-06"
"423621","1962-12-23","Shridhar","Cooley","M","1986-06-07"
"423622","1956-08-30","Toney","Fiutem","F","1987-02-11"
"423625","1953-04-04","Marc","Candan","M","1985-09-22"
"423628","1954-07-16","Candida","Baba","F","1989-02-27"
"423629","1964-10-29","Masanao","Argence","M","1985-09-27"
"423632","1955-08-07","Masoud","Pocchiola","M","1986-05-19"
"423633","1965-01-30","Mariusz","Tokunaga","F","1985-02-11"
"423634","1954-02-06","Spyrose","Ananiadou","M","1989-08-16"
"423635","1959-12-16","Richara","Rissanen","F","1985-11-21"
"423645","1963-03-23","Zhongwei","Mamelak","F","1985-07-05"
"423646","1964-01-15","Pranav","Gill","F","1987-08-15"
"423647","1960-06-12","Sachin","Onuegbe","F","1985-06-18"
"423648","1952-03-06","Demos","Peral","F","1989-03-26"
"423649","1962-12-06","Pramod","Hofman","M","1986-11-07"
"423651","1963-11-28","Luigi","Auria","F","1987-02-19"
"423652","1962-10-07","Yakichi","Trumbly","F","1989-03-25"
"423660","1961-07-14","Mandell","Coullard","F","1985-10-12"
"423661","1957-11-09","Abdelaziz","Fraisse","M","1985-06-09"
"423665","1959-03-10","Jiakeng","Schade","M","1985-08-02"
"423666","1957-07-10","Jongsuk","Schahn","M","1987-07-12"
"423669","1953-12-29","Ung","Lakshmanan","M","1986-07-04"
"423671","1952-02-05","Tzvetan","Gniady","F","1989-07-18"
"423673","1958-09-04","Peternela","Lamma","M","1986-02-05"
"423674","1955-08-13","Ugo","Motley","F","1986-11-04"
"423676","1961-10-10","Kazuhiko","Erol","M","1987-01-13"
"423677","1959-07-15","Hideyuki","Papastamatiou","M","1985-08-17"
"423678","1964-03-21","Saeed","Liesche","M","1987-12-21"
"423679","1952-08-23","Xiaobin","Azuma","F","1986-03-02"
"423689","1953-09-09","Xudong","Schlumberger","M","1988-02-22"
"423691","1953-06-30","Alain","Hanratty","M","1987-08-13"
"423692","1952-08-05","Vugranam","Bierbaum","F","1989-06-17"
"423693","1953-10-28","Randi","Zweizig","F","1986-05-21"
"423695","1961-09-19","Stamatina","Chandrasekhar","M","1986-05-26"
"423699","1956-05-15","Lucien","Schaap","F","1985-02-25"
"423701","1952-03-14","Yinlin","Bellone","M","1985-12-30"
"423702","1954-04-25","Parke","Iivonen","F","1988-01-14"
"423703","1959-02-12","Wanqing","Rissanen","M","1986-09-06"
"423705","1954-07-25","Christ","Kaelbling","F","1986-01-08"
"423706","1962-07-25","Apostol","Viele","M","1986-04-21"
"423709","1961-04-19","Thodoros","Frijda","M","1985-05-25"
"423711","1962-02-21","Claudi","Haumacher","M","1988-06-27"
"423713","1956-06-07","Yongmao","Hiltgen","M","1985-11-21"
"423716","1953-10-23","Cullen","Birnbaum","F","1989-10-20"
"423717","1959-01-21","Huei","Sifakis","M","1986-04-02"
"423719","1961-02-15","Oksana","Radwan","M","1985-09-03"
"423720","1953-07-09","Barry","Maierhofer","F","1985-04-05"
"423721","1957-11-29","Wojceich","Meszaros","M","1988-05-22"
"423724","1963-01-13","Sudhanshu","Trachtenberg","F","1985-02-22"
"423725","1954-05-26","Dines","Belinskaya","F","1986-10-07"
"423728","1953-09-20","Denny","Murtafg","F","1986-10-24"
"423729","1964-08-06","Akeel","Assaf","F","1986-02-27"
"423730","1956-03-19","Akhilish","Koprowski","F","1989-04-14"
"423731","1964-10-03","Mang","Gien","F","1986-11-22"
"423732","1952-11-15","Barry","Delgrange","M","1988-03-06"
"423734","1952-06-17","Huan","Montresor","M","1988-12-17"
"423735","1961-03-09","Dung","Rosch","M","1985-04-08"
"423737","1959-04-15","Kazuyasu","Anido","M","1988-03-10"
"423738","1954-02-26","Mantis","Weiland","M","1985-12-08"
"423740","1954-08-19","Jaroslava","Bardell","F","1987-12-01"
"423743","1959-11-07","Cullen","Nivat","M","1988-06-21"
"423744","1958-02-08","Fusako","Seuren","F","1989-02-13"
"423745","1954-04-17","Dung","Hutter","M","1989-05-14"
"423748","1958-12-09","Eben","Usery","M","1987-01-07"
"423749","1960-01-06","Augustine","Mahmud","M","1988-06-30"
"423752","1952-07-03","Shigeu","Bellmore","F","1985-11-04"
"423756","1954-11-26","Huican","Schlumberger","M","1988-08-13"
"423757","1955-06-19","Katsuyuki","Baezner","M","1986-09-12"
"423760","1957-02-04","Mabry","Silva","M","1988-04-19"
"423761","1957-12-12","Bojan","Pettis","M","1988-01-07"
"423763","1953-10-31","Gilbert","Gyimothy","F","1989-09-11"
"423764","1957-12-29","Stafford","Nitto","F","1988-09-25"
"423765","1956-04-19","Uri","Mullainathan","M","1986-09-06"
"423766","1962-10-12","Kasturi","Scallan","M","1989-01-17"
"423767","1960-01-24","Ayakannu","Nivat","F","1987-06-17"
"423768","1954-03-23","Limsoon","Asmuth","M","1987-04-20"
"423771","1957-05-27","Arif","Zucker","M","1987-03-01"
"423775","1958-09-03","Yongdong","Zyda","M","1988-09-03"
"423777","1955-01-09","Tomofumi","Roccetti","F","1988-04-05"
"423778","1959-02-25","Peer","Haumacher","M","1986-03-20"
"423779","1961-07-22","Behnaam","Ecklund","F","1986-12-05"
"423780","1960-07-14","Fayez","McConalogue","F","1987-06-03"
"423782","1958-12-02","Leen","Horswill","M","1987-09-20"
"423784","1960-12-15","Weicheng","Bottner","M","1987-09-23"
"423785","1963-09-14","Yinghua","Asmuth","M","1986-12-15"
"423786","1961-01-11","Geoffry","Burnard","M","1986-10-05"
"423788","1963-01-03","Wanqing","Garigliano","M","1987-02-13"
"423789","1961-03-10","Maria","Morris","F","1987-05-11"
"423792","1962-11-25","Geoffry","Avouris","M","1989-05-05"
"423793","1964-04-30","Shih","Schwaller","M","1988-12-12"
"423794","1958-12-12","Woody","Serot","M","1989-06-23"
"423797","1960-08-08","Subir","Syrzycki","M","1988-01-30"
"423798","1959-03-05","Khun","Azulay","F","1987-01-17"
"423799","1952-08-09","Sadun","Baaleh","M","1989-05-29"
"423801","1963-07-22","Pantung","Verhoeff","M","1986-12-18"
"423803","1955-08-19","Xuejun","Beilner","M","1988-06-09"
"423806","1956-10-29","Martina","Akazan","F","1986-04-17"
"423807","1954-08-23","Barry","Rikino","F","1987-03-12"
"423808","1961-06-13","Kankanahalli","Hofmeyr","M","1986-01-11"
"423812","1959-03-27","Weiye","Worfolk","F","1988-03-09"
"423813","1957-09-24","Kazuyasu","Kolvik","M","1986-08-25"
"423817","1961-02-12","Rosita","Neiman","M","1989-12-04"
"423818","1957-03-04","Joydip","Nations","M","1987-09-25"
"423820","1958-02-08","Valter","Garrabrants","M","1986-05-09"
"423823","1954-01-07","Yucel","Demian","M","1988-03-25"
"423824","1960-03-21","Urs","Solovay","M","1988-06-04"
"423825","1953-12-03","Heeju","Ruemmler","F","1989-08-17"
"423826","1963-08-28","Stabislas","Leaver","F","1985-08-17"
"423827","1959-03-29","Unal","Simmen","F","1986-08-07"
"423829","1954-12-11","Chenxi","Peroz","F","1988-09-07"
"423830","1952-02-19","Maya","Menhoudj","M","1986-09-16"
"423831","1958-11-06","Boalin","Erva","F","1985-11-12"
"423833","1962-08-26","Shigeaki","Butner","M","1988-07-04"
"423835","1953-09-05","Clyde","Trachtenberg","M","1986-11-24"
"423836","1956-04-24","Jiakeng","Birjandi","M","1985-12-25"
"423838","1956-09-01","Guther","Dichev","F","1985-12-15"
"423839","1962-04-24","Rasikan","Hinsberger","F","1986-07-26"
"423840","1955-02-01","Mahmut","Mandell","M","1987-01-08"
"423841","1957-05-26","Chrisa","Berztiss","M","1989-02-13"
"423842","1956-02-28","Rasikan","Pramanik","M","1989-02-25"
"423843","1957-03-06","Kiam","Karner","M","1989-08-09"
"423844","1953-09-14","Masadi","Smeets","M","1985-05-16"
"423845","1952-07-22","Eishiro","Gien","F","1989-01-25"
"423848","1954-04-25","Taizo","Zambonelli","F","1985-11-17"
"423849","1964-11-19","Leandro","Nanard","M","1989-11-08"
"423850","1964-07-15","Xuejia","Welham","M","1986-12-26"
"423853","1956-09-17","Richard","Petersohn","M","1989-12-09"
"423855","1964-12-22","Angus","Limongiello","F","1987-06-19"
"423857","1962-09-15","Noritoshi","Streit","M","1986-05-07"
"423859","1963-05-30","Barry","Denis","F","1985-11-30"
"423860","1954-08-31","Youpyo","Gelosh","M","1989-02-06"
"423862","1952-02-15","Mihalis","Shackel","F","1989-03-05"
"423863","1962-04-26","Alain","Orsini","M","1987-02-07"
"423867","1959-04-15","Xiong","Kermarrec","F","1989-02-20"
"423868","1961-02-24","Mayuri","Carrera","M","1985-11-15"
"423873","1959-11-12","Ayakannu","Cochrane","M","1989-08-31"
"423874","1960-07-26","Paris","Gewali","M","1987-05-08"
"423876","1952-07-23","Amstein","Gustavson","M","1985-09-23"
"423877","1954-11-13","Stella","Salverda","F","1987-02-13"
"423878","1957-11-11","Xiaoqiang","Berendt","F","1986-02-19"
"423880","1957-08-26","Bingning","Norsworthy","M","1986-07-04"
